*** Booting Zephyr OS build zephyr-v3.5.0-1951-gbf6c2fcde81e ***
[00:00:00.253,265] <dbg> bttester: tester_init: Initializing tester
[00:00:15.672,332] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:15.672,363] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:15.672,393] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.5 Build 99
[00:00:15.674,591] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:15.674,621] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:15.674,652] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:16.514,831] <dbg> bttester_gap: set_extended_advertising: ext adv settings: 1
[00:00:16.802,978] <dbg> bttester_bap: broadcast_sink_setup: 
[00:00:23.930,297] <dbg> bttester_bap: connected: Connected: C0:07:E8:79:0D:90 (public)
[00:00:28.762,969] <dbg> bttester_bap: pa_sync_req_cb: sync state 0 
[00:00:28.764,801] <dbg> bttester_bap: recv_state_updated_cb: Receive state with ID 0 updated
[00:00:28.767,517] <dbg> bttester_bap: bis_sync_req_cb: BIS sync request received for 0x2000c1b4: 0x00000001
[00:00:28.952,392] <dbg> bttester_bap: broadcast_sink_sync: 
[00:00:29.395,141] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:29.812,591] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:29.889,251] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:30.121,398] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:30.227,569] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:30.288,635] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:30.847,564] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:30.956,970] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.063,232] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.265,716] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.362,579] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.562,591] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.866,973] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:31.976,318] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:32.099,273] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:32.506,866] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:32.572,601] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:32.986,358] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:33.109,283] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:33.282,592] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:33.592,620] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:33.896,362] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:34.193,878] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:34.493,835] <dbg> bttester_bap: baa_check: Found BAA with ID 0xE68B84, addr F6:B1:5F:C9:37:A1 (random), sid 0x00, inter
[00:00:34.601,440] <dbg> bttester_bap: baa_check: Found BAA with ID 0x9F53DA, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
