*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:17.290,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.290,740] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.294,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.294,921] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.295,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.295,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.295,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.331,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.331,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.331,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.332,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.332,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.336,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.336,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.336,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.336,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.336,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.569,122] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.569,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.569,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.569,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.569,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.570,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.570,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.639,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.639,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.640,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.640,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.640,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.641,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.641,296] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.645,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.645,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.645,690] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.645,874] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.646,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.688,293] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.688,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.688,659] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.688,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.689,056] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.689,453] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.689,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.693,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.693,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.693,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,122] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.922,515] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:17.932,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.932,189] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:17.932,220] <dbg> bttester: tester_event: service 4 opcode 131
[00:00:17.932,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.933,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.933,227] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.933,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.933,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.942,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.942,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.942,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.942,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.943,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.961,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.961,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.961,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.961,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.961,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.962,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.962,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.010,986] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.011,138] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.011,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.011,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.011,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.041,931] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.042,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.042,327] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.042,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.042,724] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.043,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.043,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.046,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.047,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.047,241] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.047,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.047,729] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.471,588] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:19.471,618] <dbg> bttester: tester_event: service 4 opcode 133
[00:00:20.337,829] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:20.337,829] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:20.340,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.340,667] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:20.340,698] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:20.342,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.342,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.342,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.343,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.343,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.402,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.402,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.403,137] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.444,793] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:20.444,824] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:20.447,326] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:20.447,357] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:20.457,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.457,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.457,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.507,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.507,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.507,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.564,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.564,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.564,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.564,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.565,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.565,399] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.565,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.565,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.566,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.566,253] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.566,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.567,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.567,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.567,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.567,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.568,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.568,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.568,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.624,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.624,542] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.624,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.624,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.625,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.628,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.628,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.628,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.629,089] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.629,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.629,669] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.629,913] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.685,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.685,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.685,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.686,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.686,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.690,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.690,734] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.691,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.691,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.691,406] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.691,680] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.691,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.722,290] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:20.722,320] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:20.740,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.740,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.740,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.741,149] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.741,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.337,829] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:21.337,860] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:21.340,484] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.340,698] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:21.340,728] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:21.342,376] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.342,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.342,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.343,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.343,414] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.394,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.394,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.394,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.454,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.454,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.454,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.455,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.455,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.455,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.455,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.456,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.456,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.456,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.456,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.516,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.516,204] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.516,418] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.516,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.516,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.518,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.518,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.518,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.518,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.518,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.519,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.519,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.565,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
