*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.390,899] <dbg> bttester: tester_init: Initializing tester
[00:03:10.651,275] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.714,691] <dbg> bttester: cmd_handler: cmd service 4 opcode 74 index 0
[00:03:11.714,752] <dbg> bttester_mesh: provision_adv: 
[00:03:11.714,843] <dbg> bttester: tester_rsp_with_index: service 4 opcode 74 index 0 status 0
[00:03:11.747,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.748,077] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.748,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.748,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.748,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.749,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.749,298] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.753,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.753,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.753,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.753,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:11.753,997] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.287,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.287,506] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.288,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.288,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.288,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.288,818] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.289,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.292,907] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.293,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.293,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.293,487] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.293,762] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.306,579] <dbg> bttester_mesh: link_open: bearer 0x01
[00:03:12.306,610] <dbg> bttester: tester_event: service 4 opcode 132
[00:03:12.313,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.313,964] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.314,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.314,697] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.314,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.315,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.315,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.319,183] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.319,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.319,549] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.319,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.320,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.619,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.619,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.620,239] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.620,422] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.620,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.621,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.621,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.676,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.676,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.676,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.676,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.676,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.715,972] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.716,094] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.716,369] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.716,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.716,766] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.717,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.717,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.721,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.721,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.721,435] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.721,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.721,923] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.819,305] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.819,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.819,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.820,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.820,343] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.820,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.820,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.824,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.825,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.825,317] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.825,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.825,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.867,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.868,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.868,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.868,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.868,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.868,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.869,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.873,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.873,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.873,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.873,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.874,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.897,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.897,277] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.897,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.897,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.897,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.898,315] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.898,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.902,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.902,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.902,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.903,228] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:12.903,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.444,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.444,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.445,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.445,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.445,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.446,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.446,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.450,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.450,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.450,744] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.450,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.451,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.480,346] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.480,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.480,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.480,895] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.481,109] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.481,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.481,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.485,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.485,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.486,083] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.486,267] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.486,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.936,553] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.936,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.936,950] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.937,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.937,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.937,744] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.938,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.994,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.994,689] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.994,903] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.995,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:13.995,391] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.019,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.019,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.019,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.020,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.020,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.020,782] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.021,026] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.024,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.025,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.025,360] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.025,543] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.025,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.565,948] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.566,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.566,619] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.566,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.567,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.567,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.567,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.571,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.571,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.571,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.571,990] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.572,265] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.749,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.749,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.750,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.750,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.750,488] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.750,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.751,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.807,189] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.807,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.807,556] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.807,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.808,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.827,148] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.827,270] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.827,545] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.827,728] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.827,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.828,308] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.828,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.832,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.832,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.832,916] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.833,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:14.833,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.375,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.375,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.376,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.376,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.376,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.377,166] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.377,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.381,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.381,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.381,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.381,958] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.382,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.587,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.587,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.587,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.587,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.587,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.588,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.588,684] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.644,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.644,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.645,141] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.645,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.645,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.682,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.682,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.683,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.683,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.683,502] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.683,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.684,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.688,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.688,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.688,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.688,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.689,025] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.734,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.734,252] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.734,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.734,710] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.734,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.735,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.735,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.739,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.739,501] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.739,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.739,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.740,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.942,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.942,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.943,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.943,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.943,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.943,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:15.943,969] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.003,479] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.003,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.003,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.004,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.004,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.033,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.033,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.033,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.033,996] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.034,210] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.034,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.034,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.092,895] <dbg> bttester_mesh: prov_node_added: net_idx 0x0000 addr 0x0001 num_elem 1
[00:03:16.092,926] <dbg> bttester: tester_event: service 4 opcode 142
[00:03:16.363,983] <dbg> bttester_mesh: link_close: bearer 0x01
[00:03:16.364,013] <dbg> bttester: tester_event: service 4 opcode 133
[00:03:16.365,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.365,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.365,447] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.365,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:16.365,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.766,296] <dbg> bttester: cmd_handler: cmd service 4 opcode 20 index 0
[00:03:18.766,357] <dbg> bttester_mesh: composition_data_get: 
[00:03:18.766,723] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.766,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.767,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.767,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.767,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.767,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.825,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.825,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.825,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.825,836] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:18.826,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:03:20.668,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
