SIG_ST:0,MESH/NODE/IVU/BV-05-C,MESH
SIG_DT:2734,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:2843,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:2937,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:3046,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:3156,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:3265,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e5
SIG_DT:3359,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e5
SIG_DT:3468,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:3577,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:3671,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:3781,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:3859,1,1,39,3e25020103019e7e879fe31119182b00d435bf9e270e400ea615d2cfdabf85b0000000000000e6
SIG_DT:3874,0,0,35,082020181729ccdc37b30003d435bf9e270e400ea615d2cfdabf85b000000000000000
SIG_DT:3874,1,1,6,0e0401082000
SIG_DT:3874,0,0,4,0a200101
SIG_DT:3874,1,1,6,0e04010a2000
SIG_DT:3890,1,1,39,3e25020103019e7e879fe31119182b00d435bf9e270e400ea615d2cfdabf85b0000000000000e5
SIG_DT:3906,0,0,4,0a200100
SIG_DT:3906,1,1,6,0e04010a2000
SIG_DT:3906,0,0,4,0a200101
SIG_DT:3906,1,1,6,0e04010a2000
SIG_DT:3921,1,1,39,3e25020103019e7e879fe31119182b00d435bf9e270e400ea615d2cfdabf85b0000000000000e6
SIG_DT:3937,0,0,4,0a200100
SIG_DT:3937,1,1,6,0e04010a2000
SIG_DT:3937,0,0,4,0a200101
SIG_DT:3937,1,1,6,0e04010a2000
SIG_DT:3937,1,1,39,3e25020103019e7e879fe31119182b00d435bf9e270e400ea615d2cfdabf85b0000000000000e6
SIG_DT:3968,0,0,4,0a200100
SIG_DT:3968,1,1,6,0e04010a2000
SIG_DT:3968,1,1,39,3e25020103019e7e879fe31119182b00d435bf9e270e400ea615d2cfdabf85b0000000000000e5
SIG_DT:3984,1,1,22,3e14020103016a847c936f32080729ccdc37b30007e6
SIG_DT:3999,0,0,35,0820200d0c29ccdc37b300000002f70002000000000000000000000000000000000000
SIG_DT:3999,1,1,6,0e0401082000
SIG_DT:3999,0,0,4,0a200101
SIG_DT:3999,1,1,6,0e04010a2000
SIG_DT:4031,0,0,4,0a200100
SIG_DT:4031,1,1,6,0e04010a2000
SIG_DT:4031,1,1,22,3e14020103016a847c936f32080729ccdc37b30007e6
SIG_DT:4062,1,1,22,3e14020103016a847c936f32080729ccdc37b30007e6
SIG_DT:4093,1,1,22,3e1402010301181cb01ce00c080729ccdc37b30007e6
SIG_DT:4109,1,1,22,3e1402010301181cb01ce00c080729ccdc37b30007e6
SIG_DT:4140,1,1,22,3e1402010301181cb01ce00c080729ccdc37b30007e6
SIG_DT:4171,1,1,22,3e1402010301181cb01ce00c080729ccdc37b30007e6
SIG_DT:4202,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:4296,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:4374,0,0,35,0820200d0c29ccdc37b300000002f70002000000000000000000000000000000000000
SIG_DT:4374,1,1,6,0e0401082000
SIG_DT:4374,0,0,4,0a200101
SIG_DT:4374,1,1,6,0e04010a2000
SIG_DT:4406,1,1,22,3e1402010301946e9fc4590a080729ccdc37b30001e6
SIG_DT:4406,0,0,4,0a200100
SIG_DT:4406,1,1,6,0e04010a2000
SIG_DT:4421,1,1,22,3e1402010301946e9fc4590a080729ccdc37b30001e5
SIG_DT:4437,1,1,22,3e1402010301946e9fc4590a080729ccdc37b30001e6
SIG_DT:4468,1,1,22,3e1402010301946e9fc4590a080729ccdc37b30001e5
SIG_DT:4499,1,1,22,3e1402010301946e9fc4590a080729ccdc37b30001e6
SIG_DT:4515,1,1,37,3e230201030119417804533c171629ccdc37b38000000c3d010100010001010018020004e6
SIG_DT:4546,1,1,37,3e230201030119417804533c171629ccdc37b38000000c3d010100010001010018020004e5
SIG_DT:4546,0,0,35,082020080729ccdc37b380010000000000000000000000000000000000000000000000
SIG_DT:4546,1,1,6,0e0401082000
SIG_DT:4546,0,0,4,0a200101
SIG_DT:4546,1,1,6,0e04010a2000
SIG_DT:4562,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e6
SIG_DT:4578,0,0,4,0a200100
SIG_DT:4578,1,1,6,0e04010a2000
SIG_DT:4578,0,0,4,0a200101
SIG_DT:4578,1,1,6,0e04010a2000
SIG_DT:4609,0,0,4,0a200100
SIG_DT:4609,1,1,6,0e04010a2000
SIG_DT:4609,0,0,4,0a200101
SIG_DT:4609,1,1,6,0e04010a2000
SIG_DT:4640,0,0,4,0a200100
SIG_DT:4640,1,1,6,0e04010a2000
SIG_DT:4656,0,0,35,082020111029ccdc37b301000006640200000000000000000000000000000000000000
SIG_DT:4656,1,1,6,0e0401082000
SIG_DT:4656,0,0,4,0a200101
SIG_DT:4656,1,1,6,0e04010a2000
SIG_DT:4656,1,1,43,3e2902010001701fc476e7dc1d0201060303271815162718d435bf9e270e400ea615d2cfdabf85b00000e4
SIG_DT:4671,1,1,22,3e1402010301eea2cb5abf09080729ccdc37b30101e6
SIG_DT:4687,0,0,4,0a200100
SIG_DT:4687,1,1,6,0e04010a2000
