*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:16.863,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.863,433] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.863,647] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.864,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.864,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.867,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.868,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.868,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.868,560] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.868,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.112,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.112,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.113,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.113,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.113,494] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.113,922] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.114,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.173,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.174,072] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.174,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.174,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.174,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.197,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.197,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.198,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.198,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.198,913] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.199,249] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.199,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.203,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.203,338] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.203,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.203,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.204,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.324,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.324,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.324,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.325,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.325,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.325,805] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.326,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.330,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.363,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.363,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.363,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.363,586] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.363,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.364,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.364,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.368,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.368,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.369,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.369,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.369,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.406,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.406,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.406,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.407,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.407,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.407,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.408,020] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.412,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.412,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.412,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.412,567] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.412,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.945,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.945,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.945,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.945,831] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.946,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.946,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.947,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.951,110] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.951,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.951,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.951,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.951,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,424] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,821] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.992,126] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.992,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.996,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.996,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.996,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.996,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.997,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.451,629] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.451,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.452,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.452,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.452,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.452,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.453,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.507,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.507,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.507,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.507,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.508,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.545,196] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.545,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.545,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.545,745] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.545,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.546,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.546,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.550,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.550,872] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.551,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.551,269] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.551,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.737,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.737,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.737,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.738,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.738,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.738,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.739,044] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.794,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.794,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.794,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.795,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.795,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.816,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.816,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.816,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.817,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.817,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.817,626] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.818,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.822,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.822,235] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.822,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.822,631] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.822,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.029,327] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.029,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.029,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.029,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.030,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.030,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.030,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.090,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.090,789] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.091,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.091,186] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.091,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.114,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.114,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.114,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.115,142] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.115,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.115,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.115,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.119,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.120,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.120,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.120,544] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.120,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.143,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.143,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.143,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.143,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.143,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.144,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.144,470] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.148,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.148,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.148,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.148,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.149,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.367,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.367,187] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.367,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.367,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.367,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.368,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.368,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.427,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.427,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.427,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.427,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.428,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.456,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.456,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.456,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.456,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.457,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.457,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.457,611] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.508,636] <dbg> bttester_mesh: prov_node_added: net_idx 0x0000 addr 0x0001 num_elem 1
[00:00:19.508,666] <dbg> bttester: tester_event: service 4 opcode 142
[00:00:19.783,630] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:19.783,691] <dbg> bttester: tester_event: service 4 opcode 133
[00:00:19.784,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.784,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.785,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.785,247] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.785,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,137] <dbg> bttester: cmd_handler: cmd service 4 opcode 20 index 0
[00:00:21.791,168] <dbg> bttester_mesh: composition_data_get: 
[00:00:21.791,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,809] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.791,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.792,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.793,121] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.846,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.846,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.846,679] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.846,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.847,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.967,010] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:21.967,041] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.005,981] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.006,011] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.044,372] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 14
[00:00:22.044,403] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:22.046,936] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.047,149] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0003 payload_len 26
[00:00:22.047,180] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:22.053,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.053,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.053,588] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.053,802] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.054,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.101,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.101,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.102,203] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.102,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.102,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.117,218] <dbg> bttester: cmd_handler: cmd service 4 opcode 20 index 0
[00:00:22.117,248] <dbg> bttester_mesh: composition_data_get: 
[00:00:22.117,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.117,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.118,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.118,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.118,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.118,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.177,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.177,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.178,039] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.178,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.178,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.288,604] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0003 payload_len 16
[00:00:22.288,635] <dbg> bttester: tester_event: service 4 opcode 134
