*** Booting Zephyr OS build v3.7.0-5411-g31fea97e05fd ***
[00:00:00.250,732] <dbg> bttester: tester_init: Initializing tester
[00:00:11.839,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.839,752] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.839,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.839,935] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.840,057] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.867,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.868,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.868,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.868,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.868,530] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.920,867] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.920,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.920,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,508] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.921,630] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.955,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,542] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.956,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.957,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,608] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:11.961,883] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,135] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,288] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,502] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.183,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.184,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.184,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.184,295] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.184,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.239,868] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.239,898] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.239,959] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,081] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,478] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.240,722] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.541,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,602] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,785] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.542,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.543,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.543,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.543,518] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.543,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,038] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,374] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,649] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.596,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,202] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,446] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.645,751] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.646,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.646,240] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.646,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.646,453] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,482] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.650,909] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.651,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.651,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,574] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,788] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,818] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.676,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,124] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,490] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.677,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.681,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.681,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.681,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.681,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.681,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.682,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.682,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.682,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.682,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.682,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.727,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.727,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,454] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.728,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.729,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.729,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,581] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:12.733,886] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,193] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,284] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,498] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,559] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.273,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.274,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.274,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.274,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.274,566] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.278,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.279,022] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.279,144] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.279,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.314,575] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.314,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.314,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.314,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.314,941] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,063] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,155] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,216] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,673] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.315,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.319,854] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.319,885] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.319,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,129] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,220] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.320,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,398] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,612] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,643] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.871,917] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.872,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.872,528] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.872,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.872,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,177] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,239] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,452] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,666] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,788] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.926,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,599] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.951,995] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,362] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,423] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,514] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.952,636] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.956,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.957,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.957,092] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.957,214] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.957,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.978,637] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.978,759] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.978,942] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.978,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,309] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,797] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.979,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.980,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.983,764] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.983,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.983,856] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.983,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,069] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,130] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:13.984,527] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.212,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.213,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.213,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.213,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.213,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,411] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,502] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.265,930] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.266,052] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.266,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,621] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,774] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,865] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.299,987] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.300,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.300,170] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.300,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.300,781] <wrn> net_buf: Timeout discarded. No blocking in syswq
