*** Booting Zephyr OS build v3.7.0-4790-g6f64f7755796 ***
[00:00:00.250,762] <dbg> bttester: tester_init: Initializing tester
[00:00:14.636,108] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.636,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.669,494] <dbg> bttester_mesh: provision_node: 
[00:00:14.669,525] <inf> bt_mesh_main: Primary Element: 0x0003
[00:00:14.678,588] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0003
[00:00:14.681,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.681,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.681,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.733,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.733,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.733,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.737,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.737,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.737,884] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.737,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,067] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,098] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,403] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,525] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,800] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.738,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,013] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,166] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:14.739,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.769,226] <dbg> bttester_mesh: provision_adv: 
[00:00:15.817,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.817,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.817,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.817,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.817,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.817,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,664] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.818,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.822,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.823,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.844,665] <dbg> bttester_mesh: link_open: bearer 0x01
[00:00:15.848,724] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.848,815] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,029] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.849,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.850,250] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.850,311] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.850,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.850,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,034] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,064] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,125] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,522] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.854,827] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,468] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,773] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,803] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.148,986] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,627] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.149,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,259] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,381] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,655] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,808] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.209,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.210,113] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,352] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,748] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.248,992] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,511] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.249,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,387] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.253,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.254,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.254,180] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,761] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,792] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.349,945] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,646] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,769] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.350,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.354,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.354,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.354,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,316] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,499] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.355,651] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,425] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,638] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.379,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.380,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.380,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.380,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.380,554] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,521] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,796] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.384,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.385,040] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.385,162] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.385,314] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.410,583] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.410,705] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.410,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.410,949] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.410,980] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,102] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,804] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.411,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.412,048] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.415,985] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,198] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.416,778] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,030] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,152] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,335] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,641] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.944,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.945,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.945,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.945,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.945,587] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.945,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.949,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.949,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.949,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.949,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,103] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,256] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.950,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.981,811] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.981,933] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,147] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,208] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,330] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,421] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,910] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.982,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.983,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.983,215] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,243] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,487] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,640] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,823] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.987,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,552] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,704] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,765] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,887] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.009,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.010,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.010,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.010,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.010,589] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.010,711] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.014,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.014,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.014,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.014,862] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.014,953] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.015,014] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.015,106] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.015,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.015,319] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.015,441] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.517,944] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,096] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,707] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.519,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.519,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.519,226] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.519,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,401] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,676] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.575,073] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,386] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,783] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.615,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,027] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,088] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,607] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,790] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.616,912] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,788] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,819] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,880] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,002] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,093] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,276] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,459] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,582] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,347] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,561] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.812,744] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.813,079] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.813,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.813,262] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.813,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,168] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,290] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,534] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.860,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.905,670] <wrn> net_buf: Timeout discarded. No blocking in syswq
