*** Booting Zephyr OS build v4.0.0-rc3-87-g1bf22569fc5e ***
[00:00:00.250,793] <dbg> bttester: tester_init: Initializing tester
[00:00:15.865,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.865,325] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.865,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.865,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.866,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.866,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.866,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.866,699] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.866,882] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.867,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.885,925] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.886,047] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.886,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.886,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.886,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.887,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.887,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.947,967] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.948,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.948,333] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.948,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.948,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.984,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.985,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.985,321] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.985,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.985,717] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.986,114] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.986,358] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.990,173] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.990,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.990,570] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.990,753] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:15.991,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,407] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.174,530] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.175,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.175,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.175,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.175,842] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.176,116] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.227,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.228,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.228,332] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.228,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.228,820] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.548,248] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.548,370] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.548,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.549,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.549,255] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.549,682] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.549,926] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.602,813] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.602,966] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.603,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.603,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.603,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.649,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.649,841] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.650,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.650,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.650,482] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.650,787] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.651,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.655,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.655,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.655,426] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.655,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.655,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.691,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.691,131] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.691,467] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.691,650] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.691,864] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,199] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.692,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.696,472] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.696,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.696,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,021] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.697,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.733,428] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.733,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.733,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.734,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.734,222] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.734,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.735,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.739,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.739,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.739,624] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.739,837] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:16.740,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.271,881] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.272,003] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.272,491] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.272,674] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.272,857] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.273,345] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.273,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.277,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.277,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.278,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.278,198] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.278,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.306,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.306,701] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.306,976] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.307,159] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.307,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.307,830] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.308,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.312,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.312,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.312,500] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.312,683] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.312,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.347,076] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.347,167] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.347,442] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.347,625] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.347,839] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.348,266] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.348,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.352,539] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.352,691] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.352,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.353,118] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.353,393] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.567,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.567,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.567,535] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.567,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.568,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.568,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.568,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,483] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,635] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.620,849] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.621,337] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.649,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.649,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.649,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.649,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.650,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.650,604] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.650,848] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.654,876] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.655,120] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.655,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.655,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.655,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.678,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.678,924] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.679,199] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.679,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.679,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.680,053] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.680,297] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.684,082] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.684,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.684,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.684,661] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.685,028] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.930,633] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.930,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.930,999] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.931,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.931,396] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.932,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.932,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,302] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,455] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,668] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.991,851] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.992,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.014,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.014,373] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.014,617] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.014,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.015,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.015,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.015,838] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.019,866] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.020,019] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.020,233] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.020,416] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.020,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.063,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.063,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.064,208] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.064,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.064,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.065,032] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.065,307] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.069,091] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.069,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.069,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.069,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.069,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.274,963] <inf> bt_mesh_main: Primary Element: 0x0002
[00:00:18.284,973] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.285,156] <dbg> bttester_mesh: prov_complete: net_idx 0x0000 addr 0x0002
[00:00:18.285,156] <dbg> bttester: tester_event: service 4 opcode 131
[00:00:18.285,736] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.285,919] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.286,132] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.286,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.286,834] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.295,379] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.295,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.295,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.295,928] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.296,234] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.314,605] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.314,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.315,063] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.315,246] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.315,460] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.315,826] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.316,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.368,041] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.368,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.368,408] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.368,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.368,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.401,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.401,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.401,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.401,550] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.401,763] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.402,160] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.402,404] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.405,975] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.406,158] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.406,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.406,616] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.406,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.837,768] <dbg> bttester_mesh: link_close: bearer 0x01
[00:00:19.837,799] <dbg> bttester: tester_event: service 4 opcode 133
[00:00:20.212,432] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:20.212,463] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:20.215,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.215,301] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:20.215,301] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:20.216,888] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.217,071] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.217,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.217,712] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.217,987] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.266,723] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.266,937] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.267,181] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.317,016] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.317,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.317,382] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.317,565] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.317,840] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.318,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.318,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.318,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.318,756] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.318,939] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.319,213] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.796,173] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:20.796,234] <dbg> bttester: tester_event: service 4 opcode 134
[00:00:20.798,858] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.799,041] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:20.799,072] <dbg> bttester: tester_event: service 4 opcode 143
[00:00:20.801,330] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.801,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.801,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.802,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.802,429] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.851,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.851,562] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.851,776] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.900,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.901,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.901,336] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.901,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.901,794] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.902,038] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.902,313] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.902,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:20.902,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
