*** Booting Zephyr OS build zephyr-v3.5.0-3460-g547ffdab6e16 ***
[00:00:00.253,295] <dbg> bttester: tester_init: Initializing tester
[00:00:07.281,280] <inf> bt_hci_core: HW Platform: Nordic Semiconductor (0x0002)
[00:00:07.281,341] <inf> bt_hci_core: HW Variant: nRF53x (0x0003)
[00:00:07.281,372] <inf> bt_hci_core: Firmware: Standard Bluetooth controller (0x00) Version 3.5 Build 99
[00:00:07.283,355] <inf> bt_hci_core: Identity: D7:B8:1B:0B:51:C3 (random)
[00:00:07.283,386] <inf> bt_hci_core: HCI: version 5.4 (0x0d) revision 0x0000, manufacturer 0x05f1
[00:00:07.283,416] <inf> bt_hci_core: LMP: version 5.4 (0x0d) subver 0xffff
[00:00:14.056,884] <dbg> bttester_bap: broadcast_sink_setup: 
[00:00:14.136,962] <dbg> bttester_bap: broadcast_scan_start: 
[00:00:14.410,339] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:15.422,210] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:16.022,216] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:16.078,521] <dbg> bttester_bap: baa_check: Found BAA with ID 0x341DD5, addr C0:07:E8:79:0D:90 (public), sid 0x00, inter
[00:00:16.725,341] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:17.035,339] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:17.864,715] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:18.360,351] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
[00:00:19.500,335] <dbg> bttester_bap: baa_check: Found BAA with ID 0xC877B5, addr E9:C4:96:D1:EE:70 (random), sid 0x00, inter
